name,latitude,longitude,location_id,num_reviews,ranking_position,ranking_denominator,ranking_category,rating,address,cuisine,establishment_types,price,Bar,Italian,Japanese,American,Steakhouse,Cafe,Indian,Asian,Healthy,German,Central European,Mediterranean,European,Vegan Options,Gluten Free Options,Seafood,min price,max price,rating_category
Mystikon,48.11271,11.5844,3223828,485,20,3236,B,4.5,"Walchenseeplatz 4, 81539 Munich, Bavaria Germany",European,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,0,0,B
Essence Restaurant,48.150528,11.464167,5818462,237,21,3236,C,4.5,"Gottfried-Keller-Str. 35, 81245 Munich, Bavaria Germany",French,Restaurants,$18 - $87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,Available,Available,Available,N/A,$18 , $87,B
Esszimmer Munchen,48.177147,11.5566,4368168,277,22,3236,C,4.5,"Am Olympiapark 1 Dining Room In The BMW Welt, 80809 Munich, Bavaria Germany",Vegetarian Friendly,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,0,0,B
Le Stollberg,48.13622,11.582736,1340298,208,23,3236,C,4.5,"Stollbergstr. 2, 80539 Munich, Bavaria Germany",French,Restaurants,$1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,Available,N/A,N/A,N/A,$1,0,B
Thalassa Sendling,48.111195,11.517579,7046654,784,24,3236,C,4.5,"Cimbernstr. 3, 81377 Munich, Bavaria Germany",Mediterranean,Restaurants,$7 - $30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,Available,N/A,$7 , $30,B
Savanna,48.126163,11.561254,2656918,550,25,3236,C,4.5,"Maistr. 63 80337 Munich, 80337 Munich, Bavaria Germany",Steakhouse,Restaurants,$12 - $35,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,$12 , $35,B
Servus Heidi,48.139805,11.537947,12448146,589,26,3236,C,4.5,"Landsberger Str. 73, 80339 Munich, Bavaria Germany",German,Restaurants,$6 - $20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,Available,Available,N/A,$6 , $20,B
Longgrain Thai Cuisine,48.16528,11.57398,8488288,417,27,3236,C,4.5,"Belgradstr. 45, 80796 Munich, Bavaria Germany",Asian,Restaurants,$4 - $16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,N/A,N/A,N/A,Available,Available,N/A,$4 , $16,B
Mariannenhof,48.135918,11.586355,1344151,642,28,3236,C,4.5,"Mariannenstr. 1, 80538 Munich, Bavaria Germany",German,Restaurants,$4 - $20,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,Available,Available,Available,N/A,$4 , $20,B
Oanh,48.150154,11.545317,12326574,292,29,3236,C,4.5,"Nymphenburger Str. 92, 80636 Munich, Bavaria Germany",Asian,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,0,0,B
