name,latitude,longitude,location_id,num_reviews,ranking_position,ranking_denominator,ranking_category,rating,address,cuisine,establishment_types,price,Bar,Italian,Japanese,American,Steakhouse,Cafe,Indian,Asian,Healthy,German,Central European,Mediterranean,European,Vegan Options,Gluten Free Options,Seafood,min price,max price,rating_category
Mandu,50.734463,7.104337,6639851,159,20,601,B,4.5,"Franziskanerstr. 5, 53113 Bonn, North Rhine-Westphalia Germany",Asian,Quick Bites,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,0,0,B
Brauhaus Bonnsch,50.736748,7.097392,960967,1009,21,601,C,4.0,"Sterntorbruecke 4, 53111 Bonn, North Rhine-Westphalia Germany",German,Restaurants,,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,0,0,C
Sa Finca,50.739822,7.124947,1796917,270,22,601,C,4.0,"Obere Wilhelmstr. 22, 53225 Bonn, North Rhine-Westphalia Germany",Mediterranean,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,N/A,N/A,0,0,C
Enoteca Davinum. Genussmanufaktur,50.686695,7.15735,3982788,130,23,601,C,4.5,"Beethovenallee 9 Hinter Kinopolis Bad Godesberg, 53173 Bonn, North Rhine-Westphalia Germany",Italian,Restaurants,,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,N/A,N/A,0,0,B
Sterne Restaurant Yunico,50.71813,7.152308,1886229,206,24,601,C,4.5,"Am Bonner Bogen 1, 53227 Bonn, North Rhine-Westphalia Germany",Japanese,Restaurants,,N/A,N/A,Available,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,0,0,B
Im Stiefel,50.737125,7.101284,965033,331,25,601,C,4.0,"Bonngasse 30, 53111 Bonn, North Rhine-Westphalia Germany",German,Restaurants,$6 - $17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,N/A,N/A,N/A,$6 , $17,C
Antica Pizzeria Nennillo,50.740402,7.091944,10165489,110,26,601,C,4.5,"Im Krausfeld 8, 53111 Bonn, North Rhine-Westphalia Germany",Italian,Restaurants,,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,0,0,B
Kooki Asian Kitchen,50.68497,7.157557,8525486,89,27,601,C,4.5,"Alte Bahnhofstr. 34A, 53173 Bonn, North Rhine-Westphalia Germany",Japanese,Restaurants,$1 - $9,N/A,N/A,Available,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,$1 , $9,B
Phoenicia Lounge,50.72307,7.0891,2431100,127,28,601,C,4.5,"Clemens-August-Str. 34, 53115 Bonn, North Rhine-Westphalia Germany",Lebanese,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,Available,N/A,N/A,0,0,B
Que Sera By Danilo Ristorante Italiano,50.738678,7.091412,23847024,35,29,601,C,5.0,"Heerstrasse 98, 53111 Bonn, North Rhine-Westphalia Germany",Italian,Restaurants,,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,0,0,A
Ristorante Forissimo,50.71615,7.127668,1352768,113,30,601,C,4.5,"Kurt-Schumacher-Str. 18-20, 53113 Bonn, North Rhine-Westphalia Germany",Italian,Restaurants,$7 - $28,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,$7 , $28,B
Sushi Bonn,50.688393,7.147195,9758718,224,31,601,D,4.5,"Friesdorfer Str. 91 Woerthstrasse, 53173 Bonn, North Rhine-Westphalia Germany",Sushi,Restaurants,$1 - $29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,$1 , $29,B
Il Punto,50.73028,7.10517,1202820,156,32,601,D,4.5,"Lennestr. 6, 53113 Bonn, North Rhine-Westphalia Germany",Italian,Restaurants,,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,N/A,N/A,0,0,B
La Cigale,50.736668,7.099568,1804908,227,33,601,D,4.0,"Friedrichstr. 18, 53111 Bonn, North Rhine-Westphalia Germany",French,Restaurants,$14 - $29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,$14 , $29,C
Salvator,50.73351,7.098256,1870760,277,34,601,D,4.0,"In der Suerst 5, 53111 Bonn, North Rhine-Westphalia Germany",German,Restaurants,,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,N/A,N/A,N/A,0,0,C
Limao,50.683777,7.158384,786602,162,35,601,D,4.0,"Moltkestr. 64, 53173 Bonn, North Rhine-Westphalia Germany",Brazilian,Restaurants,$4 - $22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,$4 , $22,C
Ichiban Sushibar,50.73448,7.103674,1040934,145,36,601,D,4.0,"Stockenstr. 14, 53113 Bonn, North Rhine-Westphalia Germany",Japanese,Restaurants,$4 - $36,N/A,N/A,Available,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,$4 , $36,C
Elefant,50.73585,7.098353,15528584,96,37,601,D,4.0,"Sternstrasse 78, 53111 Bonn, North Rhine-Westphalia Germany",German,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,Available,Available,N/A,0,0,C
BurritoRico,50.73591,7.095247,7382760,210,38,601,D,4.0,"Thomas-Mann-Str. 20 Ecke Budapester Strasse, 53111 Bonn, North Rhine-Westphalia Germany",Mexican,Restaurants,$3 - $8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,$3 , $8,C
Rossi Al Fiume,50.68141,7.178069,4552890,98,39,601,D,4.5,"Rheinstr. 80, 53179 Bonn, North Rhine-Westphalia Germany",Italian,Restaurants,,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,N/A,N/A,0,0,B
